22;835
22;960
22;1160
22;1282
22;1329
22;1400
22;1625
22;1630
22;1653
22;1769
22;1849
22;1859
22;1920
22;2105
22;2108
22;2125
22;2138
22;2146
22;2281
22;2355
22;2511
22;2533
22;2543
22;2658
22;2746
22;2759
22;2820
22;2947
22;3015
22;3021
22;3022
22;3253
22;3366
22;3628
22;3686
22;3739
22;3774
22;3890
23;41
23;77
23;85
23;180
23;212
23;381
23;482
23;504
23;507
23;539
23;757
23;775
23;1061
23;1276
23;1287
23;1495
23;1520
23;1616
23;1865
23;1901
23;2179
23;2185
23;2310
23;2325
23;2350
23;3418
23;3424
23;3494
23;3569
23;3666
23;3987
24;86
24;142
24;354
24;391
24;415
24;458
24;503
24;579
24;612
24;884
24;992
24;1093
24;1172
24;1222
24;1461
24;1684
24;1712
24;1785
24;1792
24;1801
24;1805
24;1839
24;1930
24;1998
24;2129
24;2171
24;2236
24;2244
24;2445
24;2467
24;2572
24;2848
24;3018
24;3074
24;3390
25;63
25;69
25;92
25;293
25;347
25;379
25;381
25;448
25;487
25;542
25;690
25;773
25;814
25;928
25;1034
25;1196
25;1223
25;1388
25;1431
25;1774
25;1958
25;2006
25;2016
25;2020
25;2179
25;2213
25;2379
25;2435
25;2487
25;2522
25;2537
25;2617
25;2639
25;2707
25;2991
25;3062
25;3065
25;3243
25;3244
25;3304
25;3324
25;3334
25;3500
25;3717
25;3956
26;102
26;131
26;165
26;238
26;381
26;459
26;568
26;598
26;668
26;703
26;936
26;959
26;1059
26;1116
26;1131
26;1205
26;1487
26;1601
26;1921
26;1972
26;1980
26;1986
26;2109
26;2212
26;2331
26;2345
26;2350
26;2498
26;2532
26;2576
26;2586
26;2671
26;2751
26;2762
26;2788
26;2792
26;2903
26;2914
26;3097
26;3214
26;3340
26;3615
26;3625
26;3636
26;4026
27;136
27;214
27;333
27;346
27;425
27;563
27;573
27;632
27;726
27;907
27;1079
27;1118
27;1273
27;1276
27;1331
27;1361
27;1416
27;1690
27;1833
27;1850
27;1904
27;2197
27;2222
27;2223
27;2266
27;2410
27;2504
27;2655
27;2677
27;2834
27;3089
27;3776
27;3956
28;181
28;201
28;377
28;382
28;391
28;480
28;650
28;804
28;945
28;1048
28;1189
28;1228
28;1240
28;1394
28;1447
28;1499
28;1531
28;1542
28;1660
28;1685
28;1735
28;1770
28;1842
28;1981
28;2096
28;2139
28;2269
28;2662
28;2684
28;2764
28;2842
28;2858
28;2916
28;2941
28;3186
28;3204
28;3229
28;3300
28;3306
28;3541
28;3718
28;3785
28;3797
28;3934
28;3986
29;90
29;218
29;223
29;335
29;367
29;822
29;908
29;952
29;1408
29;1541
29;1625
29;1641
29;1983
29;2050
29;2101
29;2194
29;2633
29;2666
29;2690
29;2736
29;2907
29;2995
29;3043
29;3177
29;3218
29;3447
29;3452
29;3646
29;3803
29;3948
29;4022
30;31
30;255
30;401
30;465
30;502
30;590
30;629
30;634
30;661
30;815
30;1178
30;1239
30;1331
30;1478
30;1539
30;1592
30;1736
30;1740
30;1850
30;2380
30;2426
30;2482
30;2597
30;2611
30;2755
30;2871
30;2892
30;3051
30;3106
30;3204
30;3242
30;3254
30;3322
30;3398
30;3449
30;3540
30;3566
30;3584
30;3636
30;3813
30;3863
30;3882
30;3965
30;3978
31;156
31;282
31;372
31;630
31;676
31;751
31;875
31;894
31;953
31;988
31;1217
31;1273
31;1287
31;1294
31;1346
31;1411
31;1435
31;1466
31;1589
31;1650
31;1696
31;1716
31;1820
31;1869
31;1943
31;1950
31;2157
31;2165
31;2169
31;2337
31;2481
31;2501
31;3074
31;3144
31;3197
31;3310
31;3450
31;3793
31;3850
31;3860
31;3881
31;3911
32;78
32;211
32;244
32;396
32;444
32;479
32;516
32;527
32;541
32;620
32;823
32;831
32;1003
32;1057
32;1059
32;1175
32;1738
32;1808
32;1880
32;2164
32;2257
32;2369
32;2436
32;2551
32;2574
32;2706
32;2936
32;2969
32;2982
32;3133
32;3203
32;3245
32;3286
32;3509
32;3570
32;3615
32;3707
32;3784
32;3980
33;174
33;466
33;480
33;813
33;945
33;975
33;1118
33;1261
33;1317
33;1394
33;1404
33;1446
33;1476
33;1606
33;1831
33;1930
33;2035
33;2043
33;2107
33;2135
33;2193
33;2236
33;2341
33;2724
33;2899
33;3053
33;3066
33;3102
33;3462
33;3477
33;3612
33;3813
33;3841
33;3864
33;3907
34;106
34;152
34;389
34;458
34;544
34;557
34;670
34;672
34;743
34;785
34;1070
34;1228
34;1230
34;1395
34;1423
34;1433
34;1496
34;1505
34;1626
34;1782
34;1889
34;1931
34;1938
34;2002
34;2366
34;2490
34;2618
34;2717
34;2720
34;2806
34;2887
34;3006
34;3026
34;3160
34;3162
34;3302
34;3522
34;3543
34;3546
34;3571
34;3587
34;3629
34;3717
34;3805
34;3842
34;3853
35;77
35;135
35;355
35;383
35;412
35;456
35;462
35;571
35;599
35;744
35;967
35;1003
35;1232
35;1407
35;1437
35;1513
35;1515
35;1558
35;1716
35;1771
35;1830
35;1898
35;1912
35;1952
35;1959
35;1977
35;2048
35;2196
35;2209
35;2229
35;2233
35;2235
35;2328
35;2356
35;2540
35;2595
35;2727
35;2778
35;2789
35;2900
35;2984
35;3006
35;3067
35;3171
35;3383
35;3399
35;3412
35;3725
35;3728
35;3752
35;4012
35;4018
36;109
36;152
36;251
36;309
36;320
36;410
36;493
36;613
36;806
36;849
36;924
36;1110
36;1139
36;1316
36;1389
36;1543
36;1619
36;1706
36;1711
36;1929
36;1994
36;2094
36;2173
36;2273
36;2275
36;2726
36;2838
36;3020
36;3090
36;3260
36;3424
36;3494
36;3587
36;3588
36;3626
36;3655
36;4016
37;87
37;203
37;254
37;263
37;303
37;367
37;465
37;576
37;653
37;670
37;691
37;758
37;992
37;1055
37;1150
37;1296
37;1320
37;1393
37;1399
37;1420
37;1491
37;1639
37;1705
37;1853
37;2020
37;2086
37;2399
37;2487
37;2504
37;2520
37;2592
37;2647
37;2845
37;2855
37;2858
37;2886
37;2894
37;2917
37;2954
37;3009
37;3222
37;3433
37;3510
37;3559
37;3838
37;3934
37;3959
37;4018
37;4038
38;44
38;227
38;403
38;472
38;593
38;657
38;689
38;752
38;963
38;1203
38;1255
38;1278
38;1281
38;1454
38;1467
38;1505
38;1732
38;1858
38;1970
38;1973
38;2000
38;2159
38;2324
38;2408
38;2415
38;2589
38;2622
38;2959
38;2964
38;2989
38;3361
38;3367
38;3368
38;3462
38;3481
38;3520
38;3605
38;3706
38;3947
38;4003
38;4013
39;92
39;183
39;316
39;736
39;743
39;809
39;1074
39;1156
39;1247
39;1258
39;1265
39;1294
39;1462
39;1910
39;1969
39;2016
39;2060
39;2224
39;2257
39;2293
39;2464
39;2595
39;2664
39;2679
39;2683
39;2708
39;2765
39;2845
39;2884
39;2885
39;3031
39;3035
39;3158
39;3194
39;3225
39;3274
39;3302
39;3395
39;3490
39;3491
39;3528
39;3632
39;3633
39;3660
39;3912
39;4032
40;78
40;120
40;252
40;557
40;591
40;662
40;780
40;830
40;841
40;901
40;1001
40;1018
40;1050
40;1114
40;1544
40;1602
40;1682
40;1718
40;1876
40;1971
40;2027
40;2120
40;2140
40;2226
40;2341
40;2360
40;2588
40;2669
40;2733
40;2787
40;2860
40;2904
40;2959
40;2979
40;2993
40;3096
40;3237
40;3268
40;3350
40;3467
40;3632
40;3657
40;3784
40;3800
41;265
41;281
41;385
41;575
41;618
41;625
41;665
41;747
41;907
41;977
41;1023
41;1319
41;1323
41;1528
41;1685
41;1738
41;1746
41;1759
41;1798
41;1817
41;1845
41;1869
41;1914
41;1941
41;1949
41;2009
41;2270
41;2359
41;2442
41;2458
41;2529
41;2632
41;2642
41;2672
41;2717
41;2888
41;2927
41;2946
41;2959
41;2961
41;3119
41;3310
41;3349
41;3368
41;3430
41;3432
41;3465
41;3515
41;3733
41;3800
41;3998
41;4005
42;120
42;125
42;255
42;412
42;602
42;726
42;834
42;865
42;958
42;1082
42;1107
42;1307
42;1319
42;1335
42;1342
42;1382
42;1496
42;1879
42;2218
42;2280
42;2470
42;2533
42;2627
42;2630
42;2653
42;2763
42;3016
42;3397
42;3507
42;3586
42;3599
42;3665
42;3687
42;3776
42;3781
42;3830
42;3834
42;3925
42;3981
43;69
43;162
43;171
43;234
43;383
43;430
43;470
43;750
43;811
43;988
43;1010
43;1087
43;1223
43;1602
43;1680
43;1831
43;1981
43;2106
43;2256
43;2296
43;2363
43;2389
43;2411
43;2421
43;2469
43;2495
43;2719
43;2801
43;2845
43;2883
43;3176
43;3188
43;3334
43;3351
43;3516
43;3521
43;3580
43;3582
43;3583
43;3652
43;3690
43;3707
43;3717
43;3746
43;3808
43;3888
44;70
44;85
44;88
44;248
44;281
44;286
44;293
44;295
44;317
44;451
44;457
44;508
44;563
44;604
44;789
44;850
44;928
44;993
44;1368
44;1380
44;1381
44;1500
44;1543
44;1606
44;1696
44;1704
44;1978
44;2105
44;2219
44;2220
44;2231
44;2272
44;2305
44;2459
44;2477
44;2606
44;2668
44;2748
44;2825
44;2990
44;3069
44;3080
44;3083
44;3106
44;3121
44;3354
44;3373
44;3510
44;3520
44;3533
44;3627
44;3678
44;3702
44;3903
44;3962
44;3982
45;127
45;170
45;251
45;385
45;405
45;751
45;1110
45;1204
45;1641
45;1720
45;1775
45;1820
45;1890
45;2002
45;2009
45;2133
45;2158
45;2275
45;2296
45;2471
45;2592
45;2628
45;2650
45;3185
45;3458
45;3468
45;3592
45;3603
45;3628
45;3782
45;3876
45;3965
46;138
46;158
46;179
46;296
46;345
46;384
46;416
46;684
46;751
46;753
46;773
46;843
46;996
46;1059
46;1460
46;1491
46;1493
46;1521
46;1715
46;1772
46;1987
46;1989
46;2044
46;2052
46;2317
46;2323
46;2502
46;2572
46;2647
46;2659
46;2830
46;2969
46;2978
46;2982
46;2997
46;3009
46;3010
46;3031
46;3039
46;3057
46;3134
46;3213
46;3298
46;3299
46;3354
46;3652
46;3661
46;3673
46;3716
46;4008
47;128
47;216
47;313
47;409
47;720
47;799
47;807
47;958
47;1069
47;1146
47;1290
47;1391
47;1464
47;1473
47;1655
47;1795
47;1797
47;1983
47;2086
47;2201
47;2205
47;2231
47;2258
47;2372
47;2390
47;2515
47;2533
47;2539
47;2598
47;2809
47;2861
47;2932
47;2972
47;2989
47;3081
47;3215
47;3472
47;3554
47;3671
47;3731
47;3768
47;3793
47;3835
48;92
48;221
48;239
48;277
48;362
48;600
48;796
48;855
48;859
48;1069
48;1112
48;1182
48;1192
48;1251
48;1277
48;1330
48;1477
48;1614
48;1778
48;1781
48;1787
48;1792
48;1806
48;1973
48;2074
48;2115
48;2127
48;2160
48;2188
48;2307
48;2527
48;2721
48;2743
48;2750
48;2800
48;2803
48;2815
48;2834
48;3100
48;3139
48;3143
48;3151
48;3182
48;3208
48;3237
48;3340
48;3463
48;3467
48;3695
48;3701
48;3865
48;3878
48;3967
49;96
49;149
49;200
49;232
49;251
49;329
49;340
49;361
49;431
49;587
49;726
49;1045
49;1131
49;1295
49;1738
49;1778
49;1788
49;1810
49;1826
49;1906
49;1936
49;1941
49;2008
49;2237
49;2282
49;2285
49;2395
49;2424
49;2523
49;2578
49;2599
49;2603
49;2627
49;2660
49;2786
49;2903
49;3017
49;3082
49;3143
49;3151
49;3187
49;3193
49;3197
49;3203
49;3230
49;3325
49;3446
49;3453
49;3742
49;3744
49;3757
49;3800
49;3916
50;127
50;456
50;681
50;758
50;840
50;913
50;915
50;957
50;1130
50;1199
50;1427
50;1496
50;1516
50;1626
50;1684
50;1694
50;1734
50;2004
50;2063
50;2210
50;2357
50;2448
50;2478
50;2545
50;2701
50;2707
50;2822
50;2876
50;2889
50;3180
50;3301
50;3693
50;3739
50;3774
50;3778
50;3866
50;3899
50;3975
51;70
51;88
51;136
51;298
51;348
51;494
51;517
51;619
51;815
51;881
51;996
51;1003
51;1155
51;1347
51;1355
51;1422
51;1431
51;1462
51;1580
51;1683
51;1763
51;1769
51;1834
51;1994
51;2046
51;2107
51;2275
51;2612
51;2665
51;2703
51;2897
51;3031
51;3101
51;3333
51;3369
51;3460
51;3655
51;3698
51;3929
52;165
52;319
52;334
52;417
52;519
52;525
52;650
52;699
52;802
52;844
52;865
52;867
52;1062
52;1134
52;1243
52;1364
52;1580
52;1974
52;2046
52;2220
52;2323
52;2371
52;2528
52;2634
52;2769
52;2830
52;2859
52;2923
52;2928
52;2947
52;2963
52;3119
52;3142
52;3185
52;3308
52;3349
52;3355
52;3525
52;3686
52;3754
52;3755
52;3818
52;3824
52;4031
53;102
53;464
53;485
53;496
53;733
53;812
53;858
53;985
53;1010
53;1058
53;1228
53;1363
53;1627
53;1775
53;1891
53;1944
53;2070
53;2189
53;2200
53;2211
53;2348
53;2481
53;2504
53;2629
53;2739
53;2864
53;2870
53;2904
53;2930
53;3068
53;3177
53;3325
53;3369
53;3480
53;3603
53;3660
53;3729
53;3835
53;3838
53;3964
53;3974
54;261
54;263
54;329
54;406
54;467
54;475
54;667
54;771
54;780
54;788
54;801
54;814
54;968
54;984
54;987
54;1154
54;1194
54;1225
54;1278
54;1433
54;1649
54;1710
54;1735
54;1931
54;1942
54;1979
54;2099
54;2288
54;2329
54;2348
54;2444
54;2524
54;2540
54;2552
54;2589
54;2895
54;2941
54;3100
54;3377
54;3398
54;3422
54;3656
54;3696
54;3755
54;3769
54;3839
54;3849
54;3893
54;3934
55;63
55;82
55;135
55;161
55;162
55;212
55;286
55;308
55;309
55;547
55;923
55;1077
55;1088
55;1165
55;1268
55;1301
55;1315
55;1425
55;1455
55;1559
55;1724
55;1739
55;1759
55;1944
55;1984
55;2058
55;2082
55;2381
55;2521
55;2586
55;2750
55;2759
55;2815
55;2843
55;2864
55;2893
55;2898
55;2996
55;3018
55;3089
55;3101
55;3163
55;3311
55;3368
55;3455
55;3460
55;3761
55;3813
55;3853
55;3958
56;89
56;194
56;223
56;420
56;424
56;432
56;567
56;690
56;785
56;814
56;1302
56;1327
56;1387
56;1420
56;1456
56;1592
56;1655
56;1901
56;1910
56;1916
56;1955
56;1968
56;2006
56;2045
56;2053
56;2220
56;2354
56;2558
56;2601
56;2609
56;2688
56;2752
56;2817
56;2896
56;2946
56;2974
56;3029
56;3060
56;3119
56;3242
56;3353
56;3425
56;3620
56;3853
56;3924
56;3928
56;3978
56;4027
57;120
57;250
57;265
57;288
57;385
57;390
57;436
57;666
57;957
57;1179
57;1427
57;1540
57;1764
57;1784
57;1839
57;2171
57;2326
57;2385
57;2393
57;2485
57;2550
57;2823
57;2867
57;2879
57;3168
57;3299
57;3395
57;3630
57;3993
57;4012
58;122
58;241
58;305
58;331
58;533
58;670
58;815
58;924
58;925
58;1017
58;1065
58;1126
58;1362
58;1372
58;1422
58;1430
58;1623
58;1643
58;1763
58;1783
58;1791
58;1943
58;1964
58;1966
58;1983
58;1986
58;1999
58;2032
58;2105
58;2202
58;2300
58;2352
58;2514
58;2559
58;2641
58;2642
58;2688
58;2740
58;2762
58;2929
58;2943
58;3221
58;3402
58;3876
58;3939
58;4001
59;190
59;262
59;299
59;350
59;394
59;511
59;601
59;744
59;785
59;872
59;1039
59;1105
59;1124
59;1130
59;1275
59;1328
59;1428
59;1528
59;1569
59;1577
59;1718
59;1882
59;1988
59;2064
59;2166
59;2319
59;2336
59;2364
59;2439
59;2450
59;2587
59;2746
59;2808
59;2907
59;2930
59;2982
59;2995
59;3149
59;3150
59;3228
59;3261
59;3331
59;3383
59;3393
59;3479
59;3585
59;3892
60;225
60;296
60;329
60;472
60;619
60;657
60;698
60;753
60;781
60;874
60;884
60;1000
60;1077
60;1139
60;1189
60;1224
60;1471
60;1552
60;1703
60;1837
60;1839
60;2038
60;2121
60;2159
60;2344
60;2419
60;2532
60;2588
60;2746
60;2783
60;2830
60;2840
60;2850
60;2876
60;3079
60;3100
60;3149
60;3184
60;3322
60;3346
60;3365
60;3429
60;3675
60;3901
60;3996
60;4029
61;104
61;160
61;172
61;329
61;479
61;555
61;617
61;745
61;943
61;945
61;1156
61;1300
61;1328
61;1379
61;1391
61;1455
61;1539
61;1584
61;1752
61;1847
61;1884
61;2014
61;2041
61;2055
61;2265
61;2273
61;2444
61;2448
61;2514
61;2650
61;2768
61;2880
61;2889
61;3097
61;3153
61;3169
61;3191
61;3307
61;3467
61;3609
61;3661
61;3702
61;3730
61;3811
61;3979
62;95
62;198
62;318
62;329
62;416
62;454
62;460
62;524
62;564
62;609
62;691
62;704
62;837
62;840
62;987
62;1081
62;1124
62;1276
62;1318
62;1436
62;1442
62;1504
62;1542
62;1777
62;1970
62;2208
62;2288
62;2376
62;2664
62;2678
62;2735
62;2836
62;2842
62;2861
62;2934
62;2970
62;2983
62;3085
62;3106
62;3268
62;3290
62;3336
62;3445
62;3516
62;3625
62;3672
62;3722
62;3771
62;3778
62;3893
62;3918
62;3938
63;133
63;153
63;159
63;270
63;416
63;440
63;674
63;748
63;840
63;909
63;1257
63;1590
63;1720
63;1835
63;1839
63;1883
63;1957
63;2029
63;2081
63;2083
63;2102
63;2166
63;2189
63;2207
63;2372
63;2404
63;2535
63;2856
63;2880
63;2926
63;3175
63;3387
63;3469
63;3520
63;3545
63;3690
63;3843
63;3851
63;4035
64;120
64;397
64;475
64;555
64;610
64;650
64;687
64;822
64;1399
64;1473
64;1497
64;1619
64;1782
64;1792
64;1855
64;1898
64;2321
64;2491
64;2881
64;2942
64;3062
64;3070
64;3120
64;3149
64;3152
64;3190
64;3219
64;3333
64;3391
64;3684
64;3910
64;4034
65;107
65;109
65;158
65;444
65;754
65;879
65;979
65;991
65;1006
65;1033
65;1042
65;1146
65;1155
65;1186
65;1297
65;1299
65;1329
65;1361
65;1362
65;1570
65;1664
65;1674
65;1692
65;1783
65;1807
65;1836
65;1874
65;2076
65;2101
65;2315
65;2319
65;2416
65;2422
65;2431
65;2637
65;2754
65;2854
65;2909
65;3195
65;3202
65;3256
65;3319
65;3329
65;3418
65;3441
65;3604
65;3633
65;3777
65;3815
65;3838
66;120
66;150
66;162
66;176
66;295
66;298
66;301
66;385
66;522
66;625
66;710
66;715
66;763
66;820
66;1035
66;1154
66;1222
66;1263
66;1384
66;1491
66;1832
66;1878
66;1887
66;2134
66;2160
66;2248
66;2293
66;2314
66;2445
66;2468
66;2503
66;2550
66;2554
66;2586
66;2633
66;2662
66;2699
66;3073
66;3091
66;3396
66;3397
66;3431
66;3579
66;3655
66;3823
66;3930
66;3972
67;237
67;415
67;567
67;647
67;681
67;731
67;755
67;759
67;812
67;818
67;874
67;1001
67;1071
67;1178
67;1197
67;1327
67;1734
67;1772
67;2134
67;2391
67;2445
67;2649
67;2659
67;2845
67;3083
67;3357
67;3377
67;3394
67;3483
67;3508
67;3534
67;3621
67;3820
67;3881
67;4036
68;110
68;116
68;239
68;302
68;474
68;563
68;690
